1,282,0,101,0
2,252,0,95,0
3,532,0,197,0
4,393,0,142,0
5,263,0,100,0
6,137,0,58,0
7,194,0,75,0
8,141,0,62,0
9,606,0,225,0
10,658,0,241,0
11,321,0,122,0
12,277,0,114,0
13,351,1,119,1
14,239,0,92,1
15,451,1,167,1
16,266,0,101,1
17,129,0,48,1
18,511,0,204,1
19,588,0,277,1
20,382,1,162,1
21,1008,1,406,1
22,238,0,113,1
23,1201,0,520,1
24,533,0,188,1
25,1186,1,502,1
26,1483,0,554,1
27,140,0,55,1
28,431,0,174,1
29,345,1,185,1
30,564,0,273,1
31,364,1,188,1
32,443,2,138,2
33,256,0,125,2
34,578,2,173,2
35,2819,2,1016,2
36,1145,2,410,2
37,290,0,107,2
38,117,0,46,2
39,480,0,177,2
40,601,0,218,2
41,194,0,69,2
42,424,0,147,2
43,1674,3,560,3
44,1197,2,386,3
45,620,1,208,3
46,1429,1,517,3
47,362,1,138,3
48,3543,2,1168,3
49,2248,0,805,3
50,996,2,329,3
51,1389,1,463,3
52,2261,2,742,3
53,4268,0,1501,3
54,5462,4,1857,4
55,1086,1,398,4
56,252,0,101,4
57,1400,1,474,4
58,4466,0,1501,4
59,3018,5,980,5
60,182,0,65,5
61,269,0,94,5
62,453,1,143,5
63,1381,2,440,5
64,1300,2,445,5
65,1222,2,387,5
66,38,0,17,5
67,290,0,101,5
68,122,0,45,5
69,206,0,73,5
70,65,0,26,5
71,290,0,101,5
72,1156,2,365,5
73,182,0,65,5
74,486,1,154,5
75,1789,2,576,5
76,1702,3,544,5
77,377,0,130,5
78,452,0,155,5
79,417,1,131,5
80,1640,0,551,5
81,4822,5,1592,5
82,473,0,162,5
83,326,0,113,5
84,263,0,92,5
85,7861,15,2441,15
86,3502,8,1073,15
87,2845,8,854,15
88,1294,2,411,15
89,1961,3,621,15
90,2227,5,685,15
91,2464,5,764,15
92,1225,5,351,15
93,617,0,210,15
94,5369,15,1609,15
95,4786,15,1418,15
96,3925,16,1214,16
97,920,3,274,16
98,5301,25,1479,25
99,3014,7,924,25
100,875,3,259,25
101,867,4,244,25
102,574,2,171,25
103,589,2,182,25
104,719,0,318,25
105,1710,2,561,25
106,4146,0,1501,25
107,112,0,73,25
108,834,0,291,25
109,1076,0,363,25
110,2075,9,597,25
111,2922,1,986,25
112,7540,2,2501,25
113,2163,6,956,25
114,1411,6,518,25
115,1506,9,396,25
116,3894,3,1356,25
117,1588,9,424,25
118,3144,0,1087,25
119,3220,11,942,25
120,1174,6,327,25
121,246,1,74,25
122,3170,17,862,25
123,422,3,108,25
124,2865,14,788,25
125,438,1,138,25
126,1223,6,338,25
127,269,0,112,25
128,3066,13,870,25
129,324,3,76,25
130,3184,14,895,25
131,2564,13,700,25
132,4983,25,1389,25
133,1906,5,578,25
134,5412,19,1626,25
135,2386,15,646,25
136,2838,25,650,25
137,1877,18,408,25
138,579,4,148,25
139,4524,34,1103,34
140,2882,26,659,34
141,3287,26,806,34
142,7879,33,2253,34
143,4421,37,1037,37
144,1587,13,373,37
145,4261,35,999,37
146,3692,31,854,37
147,2847,25,653,37
148,3101,23,757,37
149,7400,53,1894,53
150,678,4,181,53
151,1470,12,347,53
152,1515,15,325,53
153,3919,35,883,53
154,1248,12,275,53
155,3042,24,757,53
156,4598,31,1164,53
157,1358,12,313,53
158,5041,37,1249,53
159,4749,35,1191,53
160,4184,36,963,53
161,5078,44,1167,53
162,2509,19,609,53
163,5882,46,1433,53
164,4321,41,945,53
165,1002,7,252,53
166,4682,41,1072,53
167,3366,25,818,53
168,5449,43,1299,53
169,5101,42,1196,53
170,2034,21,426,53
171,2069,17,487,53
172,2746,28,579,53
173,5576,49,1270,53
174,2444,24,525,53
175,5604,44,1353,53
176,2268,20,515,53
177,6729,56,1566,56
178,3783,36,824,56
179,6530,52,1557,56
180,2201,18,516,56
181,4590,39,1072,56
182,3246,30,731,56
183,2763,24,640,56
184,5960,50,1397,56
185,5293,45,1221,56
186,4725,39,1107,56
187,1671,17,355,56
188,4739,44,1052,56
189,795,7,183,56
190,5265,49,1169,56
191,4187,36,988,56
