310,5643,53,1241,73
311,4795,43,1077,73
312,4456,39,1012,73
313,9284,79,2204,79
314,7017,58,1644,79
315,2689,26,586,79
316,5062,40,1207,79
317,3808,39,800,79
318,6300,56,1431,79
319,6905,61,1571,79
320,4527,37,1061,79
321,1891,17,425,79
322,5700,45,1372,79
323,3701,36,796,79
324,4209,37,967,79
325,2316,21,526,79
326,3731,32,856,79
327,4681,42,1058,79
328,2377,20,550,79
329,3453,26,836,79
330,2954,24,693,79
331,2888,29,612,79
332,4865,44,1094,79
333,4202,36,971,79
334,2823,25,637,79
335,2175,21,471,79
336,2454,23,544,79
337,3905,36,866,79
338,5434,45,1272,79
339,3367,30,770,79
340,3242,30,721,79
341,2179,21,473,79
342,624,7,126,79
343,5291,43,1263,79
344,1276,12,283,79
345,10555,85,2565,85
346,2575,23,585,85
347,4103,38,914,85
348,4319,40,954,85
349,3129,29,691,85
350,5517,50,1250,85
351,4193,37,959,85
352,4917,44,1108,85
353,3464,31,780,85
354,5506,46,1285,85
355,5303,43,1247,85
356,4096,37,920,85
357,3165,28,720,85
358,5671,54,1242,85
359,4919,44,1104,85
360,4276,38,969,85
361,3813,34,864,85
362,1334,12,301,85
363,5590,52,1241,85
364,2676,24,605,85
365,3380,32,739,85
366,3413,33,739,85
367,2357,22,520,85
368,5074,44,1185,85
369,2179,21,479,85
370,3562,30,823,85
371,2176,21,472,85
372,3930,38,853,85
373,5816,52,1317,85
374,5605,44,1370,85
375,3814,34,859,85
376,3872,36,857,85
377,1281,10,308,85
378,3350,32,735,85
379,4416,44,953,85
380,2805,25,641,85
381,4237,38,956,85
382,3578,35,772,85
383,3921,32,918,85
384,3489,31,799,85
385,2592,22,605,85
386,900,7,218,85
387,3111,26,732,85
388,2740,25,610,85
389,716,6,169,85
390,3231,30,718,85
391,2648,24,591,85
392,4154,36,959,85
393,6812,59,1562,85
394,4667,41,1063,85
395,3999,36,902,85
396,2270,22,491,85
397,3427,31,781,85
398,5725,46,1352,85
399,2802,26,619,85
400,1471,13,335,85
401,1742,18,363,85
402,2865,25,653,85
403,301,2,80,85
404,6580,56,1517,85
405,2336,23,500,85
406,1860,16,427,85
407,2405,25,499,85
408,9084,77,2138,85
409,8074,66,1915,85
410,2807,25,637,85
411,2259,21,505,85
412,2243,21,493,85
413,5044,44,1145,85
414,6045,52,1404,85
415,5778,49,1344,85
416,1310,12,293,85
417,3635,33,813,85
418,4381,40,986,85
419,2733,26,596,85
420,2037,20,438,85
421,5152,45,1188,85
422,2089,20,454,85
423,6043,55,1353,85
424,5311,48,1190,85
425,3067,31,647,85
426,2097,18,482,85
427,5067,43,1187,85
428,1894,19,402,85
429,3479,34,752,85
430,3149,30,690,85
431,4159,38,932,85
432,2798,25,630,85
433,2834,25,642,85
434,2106,21,448,85
435,2257,20,514,85
436,5047,44,1148,85
437,3911,35,881,85
438,1220,9,300,85
439,3797,32,878,85
440,2567,24,566,85
441,4034,35,924,85
442,3524,31,798,85
443,626,6,139,85
444,5526,51,1238,85
445,3840,32,893,85
446,4286,40,951,85
447,6552,59,1478,85
448,7879,69,1817,85
449,5879,50,1366,85
450,1335,15,265,85
451,2482,23,550,85
452,5296,49,1188,85
453,5785,52,1298,85
454,5628,49,1282,85
455,4761,43,1073,85
456,5031,47,1105,85
457,6502,52,1551,85
458,4967,45,1123,85
459,4200,37,952,85
460,2669,28,552,85
461,5103,43,1209,85
462,2658,26,573,85
463,4417,42,964,85
464,2615,29,529,85
465,4857,44,1096,85
466,1290,12,287,85
467,4813,46,1060,85
468,3394,30,771,85
469,5041,43,1163,85
470,4979,46,1108,85
471,7078,60,1653,85
472,3143,27,719,85
473,2584,21,610,85
474,1726,17,370,85
475,2037,19,449,85
476,5270,46,1209,85
477,3743,32,862,85
478,1358,13,298,85
479,2341,23,501,85
480,3957,35,895,85
481,8509,71,2037,85
482,4721,44,1048,85
483,1440,12,337,85
484,2939,29,629,85
485,7462,66,1709,85
486,5035,46,1122,85
487,2772,25,620,85
488,1975,18,442,85
489,1540,14,345,85
490,1627,17,337,85
491,8179,74,1846,85
492,2031,20,438,85
493,2455,20,576,85
494,1206,12,259,85
495,5960,58,1297,85
496,2860,26,641,85
497,469,4,112,85
498,4339,38,988,85
499,3561,33,789,85
500,6511,56,1494,85
501,4479,41,1001,85
502,6569,53,1553,85
503,6199,55,1417,85
504,4365,38,1000,85
505,5702,47,1346,85
506,7256,62,1683,85
507,6595,57,1521,85
508,3783,36,826,85
509,7533,64,1752,85
510,5303,43,1287,85
511,4811,43,1095,85
512,814,11,140,85
513,4528,42,1003,85
514,3829,38,824,85
515,3492,31,792,85
516,5387,51,1201,85
517,2821,26,624,85
518,4422,38,1019,85
519,2143,19,485,85
520,4703,44,1042,85
521,2662,26,571,85
522,6874,58,1619,85
523,6070,53,1390,85
524,4080,34,949,85
525,2743,26,604,85
526,2264,20,521,85
527,6553,57,1513,85
528,4523,44,976,85
529,2772,25,626,85
530,1631,16,352,85
531,3421,29,789,85
532,6262,55,1432,85
533,2107,20,460,85
534,1498,16,307,85
535,2074,21,442,85
536,3138,29,694,85
537,1569,15,343,85
538,4457,44,954,85
539,3797,31,891,85
540,4176,34,981,85
541,3383,30,764,85
542,2178,21,472,85
543,3612,37,756,85
544,2372,21,536,85
545,3090,27,710,85
546,3067,26,708,85
547,4768,43,1104,85
548,5141,44,1206,85
549,2850,29,598,85
550,1757,17,381,85
551,2690,25,594,85
552,4294,39,962,85
553,5366,48,1211,85
554,472,5,100,85
555,4420,40,999,85
556,3890,36,861,85
557,5429,49,1239,85
558,5777,53,1297,85
559,4529,40,1024,85
560,2512,22,571,85
561,3339,30,748,85
562,6322,54,1463,85
563,2311,18,554,85
564,1603,16,342,85
565,3310,32,719,85
566,6235,51,1463,85
567,1567,14,354,85
568,5625,53,1237,85
569,3803,35,847,85
570,4381,38,1004,85
571,7735,64,1850,85
572,2243,23,473,85
573,5533,50,1252,85
574,2723,25,609,85
575,2980,26,681,85
576,5032,45,1150,85
577,4628,42,1041,85
578,2680,27,566,85
579,6664,56,1557,85
580,2827,25,639,85
581,2008,18,455,85
582,5564,52,1227,85
583,4749,39,1113,85
584,5245,44,1222,85
585,4535,42,1004,85
586,6790,61,1532,85
587,1541,12,370,85
588,3708,36,797,85
589,7240,66,1667,85
590,3271,29,737,85
591,5585,49,1275,85
592,5127,44,1200,85
593,2306,20,529,85
594,2405,25,503,85
595,382,3,96,85
596,3119,24,748,85
597,4241,37,983,85
598,3397,33,737,85
599,3175,28,722,85
600,2297,23,487,85
601,2732,29,568,85
602,4773,42,1082,85
603,1878,18,409,85
604,3719,36,804,85
605,1853,18,400,85
606,6685,57,1541,85
607,3552,30,837,85
608,6692,57,1586,85
609,3835,34,874,85
610,3009,28,676,85
611,4793,45,1051,85
612,2579,26,550,85
613,1755,16,392,85
614,3896,41,800,85
615,3928,33,908,85
616,5523,48,1272,85
617,4035,38,886,85
618,4232,40,927,85
619,2636,21,624,85
620,3063,27,695,85
621,3248,33,682,85
622,6008,55,1348,85
623,952,8,223,85
624,2287,21,509,85
625,4382,41,968,85
626,3343,32,726,85
627,922,8,213,85
628,3900,34,887,85
629,5235,44,1210,85
630,1274,12,281,85
631,1020,10,221,85
632,4847,44,1092,85
633,1341,13,291,85
634,5416,46,1265,85
635,2813,27,613,85
636,6177,55,1407,85
637,4624,43,1022,85
638,3860,33,888,85
639,6025,53,1375,85
640,1794,13,442,85
641,3292,32,717,85
642,6403,56,1468,85
643,2064,19,458,85
644,6827,64,1506,85
645,4174,39,916,85
646,3970,36,887,85
647,2277,24,468,85
648,5660,50,1283,85
649,1545,18,298,85
650,4854,43,1100,85
651,7212,63,1648,85
652,4991,43,1209,85
653,1694,15,384,85
654,4621,45,1003,85
655,3987,36,896,85
656,722,6,171,85
657,3566,35,774,85
658,634,5,154,85
659,3832,34,867,85
660,3993,34,918,85
661,5723,49,1347,85
662,1989,19,435,85
663,6266,58,1405,85
664,6224,52,1451,85
665,3730,31,876,85
666,2690,25,594,85
667,7715,66,1798,85
668,5917,57,1295,85
669,7059,61,1697,85
670,5096,45,1164,85
671,1898,18,417,85
672,2055,21,435,85
673,4499,43,979,85
674,3586,33,796,85
675,4571,41,1025,85
676,2503,23,557,85
677,4435,40,996,85
678,3098,30,679,85
679,2531,23,565,85
680,3309,28,764,85
681,4849,42,1112,85
682,4628,43,1044,85
683,4573,39,1061,85
684,2888,26,649,85
685,4107,37,925,85
686,277,2,72,85
687,3991,36,892,85
688,3226,32,687,85
689,5654,49,1294,85
690,2947,24,692,85
691,3848,33,886,85
692,3263,32,700,85
693,1462,13,332,85
694,4010,36,901,85
695,1979,16,468,85
696,3274,33,692,85
697,3451,32,770,85
698,5265,44,1238,85
699,5670,54,1235,85
700,3387,30,770,85
701,1153,11,253,85
702,3914,35,890,85
703,1814,19,378,85
704,1916,17,434,85
705,6231,49,1495,85
706,4979,42,1156,85
707,3427,33,751,85
708,2715,27,583,85
709,4061,36,924,85
710,4631,43,1031,85
711,2612,22,605,85
712,3602,29,854,85
713,4075,34,946,85
714,7636,63,1798,85
715,5165,48,1150,85
716,7929,60,1956,85
717,4690,43,1050,85
718,1948,16,459,85
719,2078,18,475,85
720,7453,61,1749,85
721,3674,33,826,85
722,4740,42,1081,85
723,1093,11,233,85
724,4480,40,1017,85
725,3751,32,864,85
726,4328,39,974,85
727,3253,26,768,85
728,3617,36,768,85
729,7121,59,1675,85
730,3511,30,812,85
731,2886,26,647,85
732,1802,18,387,85
733,5879,50,1356,85
734,2212,21,484,85
735,5190,49,1138,85
736,4079,39,891,85
737,5373,49,1203,85
738,3877,39,817,85
739,5042,46,1127,85
740,6178,53,1442,85
741,2124,21,458,85
742,10381,86,2466,86
743,1780,16,401,86
744,8136,62,2007,86
745,4387,38,1010,86
746,3710,35,814,86
747,342,4,69,86
748,4428,45,944,86
749,6037,52,1380,86
750,5870,47,1388,86
751,3664,34,813,86
752,1124,12,231,86
753,1824,17,404,86
754,5876,47,1386,86
755,3284,30,741,86
756,3824,38,819,86
757,2445,22,554,86
758,3739,33,849,86
759,5078,43,1176,86
760,7215,63,1647,86
761,5060,44,1155,86
762,2706,28,569,86
763,3918,36,867,86
764,4889,48,1056,86
765,4923,44,1124,86
766,4407,40,990,86
767,1302,13,280,86
768,4603,40,1048,86
769,5528,50,1245,86
770,7174,59,1682,86
771,3600,32,819,86
772,1534,14,343,86
773,2512,23,562,86
774,2647,23,605,86
775,2341,22,514,86
776,729,6,174,86
777,7269,67,1645,86
778,1835,17,407,86
779,3126,32,661,86
780,3250,32,697,86
781,8444,74,1949,86
782,5576,49,1292,86
783,1781,18,380,86
784,2209,20,498,86
785,2713,25,603,86
786,5230,45,1214,86
787,2779,27,601,86
788,6455,55,1489,86
789,4586,47,962,86
790,2436,25,512,86
791,4820,45,1070,86
792,4094,38,905,86
793,1901,18,416,86
794,6105,53,1399,86
795,6051,49,1451,86
796,6044,51,1406,86
797,2001,19,441,86
798,2487,24,538,86
799,3609,33,809,86
800,4902,45,1088,86
801,3911,35,879,86
802,3654,33,828,86
803,1727,18,358,86
804,5778,51,1322,86
805,2328,22,509,86
806,2494,24,543,86
807,6611,61,1489,86
808,2917,25,669,86
809,3845,32,894,86
810,3032,29,660,86
811,3892,36,861,86
812,3053,29,667,86
813,7816,63,1854,86
814,4525,39,1033,86
815,4861,39,1159,86
816,5833,52,1340,86
817,4441,39,1017,86
818,2462,21,566,86
819,3402,29,782,86
820,4884,47,1088,86
821,6149,54,1410,86
822,6979,60,1628,86
823,6717,58,1570,86
824,2229,19,513,86
825,4466,35,1068,86
826,1150,14,215,86
827,7542,63,1768,86
828,3062,26,705,86
829,5621,54,1224,86
830,2216,20,497,86
831,5979,53,1375,86
832,3363,29,771,86
833,1025,12,198,86
834,5473,51,1227,86
835,3715,35,825,86
836,2411,23,525,86
837,4891,43,1109,86
838,3219,28,742,86
839,2188,22,463,86
840,886,8,201,86
841,3639,32,824,86
842,3155,29,699,86
843,2080,22,427,86
844,2453,26,504,86
845,4840,42,1117,86
846,3010,31,632,86
847,5733,51,1313,86
848,4320,38,981,86
849,1049,9,243,86
850,6275,54,1474,86
851,2055,19,455,86
852,3091,29,683,86
853,2978,29,644,86
854,5744,51,1300,86
855,4243,41,919,86
856,3176,26,743,86
857,6565,61,1485,86
858,4854,43,1096,86
859,4608,41,1048,86
860,4056,34,953,86
861,2391,21,543,86
862,1679,15,379,86
863,6032,50,1423,86
864,4556,43,1020,86
865,3267,33,689,86
866,1281,13,271,86
867,2606,26,557,86
868,6008,50,1411,86
869,6399,58,1458,86
870,5526,51,1250,86
871,1325,14,274,86
872,1404,14,301,86
873,4234,38,963,86
874,2523,23,565,86
875,1017,10,220,86
876,5883,53,1331,86
877,3117,29,689,86
878,2291,24,478,86
879,3148,27,724,86
880,3849,34,870,86
881,2047,19,455,86
882,5655,48,1318,86
883,1908,18,419,86
884,3167,30,692,86
885,3794,35,846,86
886,3050,32,633,86
887,1597,16,340,86
888,3625,30,854,86
889,1521,15,327,86
890,2321,20,532,86
891,1390,11,332,86
892,4235,37,965,86
893,3076,26,709,86
894,1204,11,270,86
895,6902,61,1576,86
896,4820,41,1122,86
897,2939,27,653,86
898,4725,41,1081,86
899,4586,37,1082,86
900,4004,35,910,86
901,3449,32,766,86
902,1711,17,365,86
903,8338,69,1970,86
904,526,5,118,86
905,2139,23,439,86
906,4201,39,943,86
907,5320,44,1247,86
908,2096,21,448,86
909,583,5,137,86
910,3351,29,767,86
911,4452,40,1005,86
912,4328,44,927,86
913,5084,47,1130,86
914,3175,28,720,86
915,3395,33,731,86
916,4615,42,1036,86
917,3851,33,885,86
918,4845,43,1093,86
919,7071,59,1679,86
920,5384,46,1251,86
921,4959,42,1152,86
922,6158,59,1352,86
923,5490,48,1255,86
924,4865,44,1104,86
925,1842,15,434,86
926,1201,11,269,86
927,5876,55,1320,86
928,5440,45,1270,86
929,4071,39,887,86
930,1086,14,195,86
931,9637,76,2326,86
932,4721,42,1062,86
933,2090,18,479,86
934,4547,44,984,86
935,3120,26,725,86
936,474,4,113,86
937,3356,32,731,86
938,3043,32,626,86
939,5243,44,1218,86
940,4475,39,1019,86
941,3885,36,860,86
942,2748,26,603,86
943,7534,65,1754,86
944,2588,27,536,86
945,3502,31,792,86
946,3747,32,860,86
947,3188,32,677,86
948,2984,26,679,86
949,4707,43,1059,86
950,2679,27,567,86
951,6891,61,1589,86
952,6639,57,1531,86
953,2916,26,657,86
954,6121,54,1390,86
955,2692,24,607,86
956,5392,50,1207,86
957,714,7,156,86
958,4316,39,968,86
959,3978,38,871,86
960,2583,21,611,86
961,3851,36,850,86
962,5839,51,1329,86
963,5820,52,1329,86
964,3677,34,814,86
965,4947,44,1118,86
966,3387,30,766,86
967,3285,30,730,86
968,4673,39,1093,86
969,4510,39,1036,86
970,2472,21,570,86
971,3827,36,842,86
972,1381,14,294,86
973,1318,13,284,86
974,6379,55,1471,86
975,5574,49,1274,86
976,5762,54,1277,86
977,5557,48,1276,86
978,4434,41,982,86
979,5947,53,1361,86
980,5214,42,1235,86
981,2407,22,538,86
982,5354,46,1241,86
983,2707,25,599,86
984,2438,23,534,86
985,5791,58,1248,86
986,1871,18,406,86
987,4226,38,951,86
988,3207,31,693,86
989,2547,24,558,86
990,3861,34,874,86
991,4459,36,1060,86
992,4207,35,983,86
993,3883,38,834,86
994,2446,23,538,86
995,6120,51,1448,86
996,6158,54,1419,86
997,2944,27,654,86
998,6539,51,1579,86
999,4902,50,1035,86
1000,2546,26,537,86
1001,4224,40,927,86
1002,4463,44,958,86
1003,2766,24,631,86
1004,1649,19,321,86
1005,3170,29,704,86
1006,3908,35,878,86
1007,2378,23,514,86
1008,105,1,27,86
1009,5005,40,1186,86
1010,3637,35,803,86
1011,4825,40,1124,86
1012,2337,22,514,86
1013,5116,44,1191,86
1014,5643,52,1266,86
1015,4081,39,893,86
1016,6869,57,1611,86
1017,4690,40,1091,86
1018,2853,25,649,86
1019,4890,44,1115,86
1020,4849,46,1072,86
1021,4448,41,986,86
1022,2112,19,474,86
1023,6406,58,1447,86
1024,4152,36,949,86
1025,521,6,104,86
1026,4134,37,936,86
1027,5607,47,1313,86
1028,6419,56,1480,86
1029,6505,56,1494,86
1030,1582,13,372,86
1031,6814,61,1584,86
